source,Lake,d2H
Aq,Vesijarvi,-190.277185274911
Aq,Vesijarvi,-141.090684943971
Aq,Vesijarvi,-180.948196521167
Aq,Vesijarvi,-133.325141104733
Aq,Vesijarvi,-135.937966685479
Aq,Vesijarvi,-167.910824302768
Aq,Vesijarvi,-147.560264126231
Aq,Vesijarvi,-173.760789286424
Aq,Vesijarvi,-149.900022213835
Aq,Vesijarvi,-164.309074888302
Aq,Vesijarvi,-215.9126577438
Aq,Vesijarvi,-207.662861559013
Aq,Vesijarvi,-162.093411473429
Aq,Vesijarvi,-143.448547924713
Aq,Vesijarvi,-175.448685033711
Aq,Vesijarvi,-159.00094673744
Aq,Vesijarvi,-157.712812719154
Aq,Vesijarvi,-196.145829724795
Aq,Vesijarvi,-148.847702613563
Aq,Vesijarvi,-184.053992210847
Aq,Vesijarvi,-120.550811445173
Aq,Vesijarvi,-145.313763963185
Aq,Vesijarvi,-187.59315084993
Aq,Vesijarvi,-152.843322210784
Aq,Vesijarvi,-158.473230547721
Aq,Vesijarvi,-190.992904342279
Aq,Vesijarvi,-211.905333599694
Aq,Vesijarvi,-178.496964876168
Aq,Vesijarvi,-129.379798423343
Aq,Vesijarvi,-135.765378723543
Aq,Vesijarvi,-144.288036463384
Aq,Vesijarvi,-199.941101024254
Aq,Vesijarvi,-155.654493413537
Aq,Vesijarvi,-155.765629691509
Aq,Vesijarvi,-184.984687215653
Aq,Vesijarvi,-147.682270503375
Aq,Vesijarvi,-171.288390596287
Aq,Vesijarvi,-204.70358023674
Aq,Vesijarvi,-177.616032765317
Aq,Vesijarvi,-180.116081860685
Aq,Vesijarvi,-174.767235624074
Aq,Vesijarvi,-167.976027773895
Aq,Vesijarvi,-180.492487394416
Aq,Vesijarvi,-169.580507428915
Aq,Vesijarvi,-178.18178665955
Aq,Vesijarvi,-180.044792193422
Aq,Vesijarvi,-190.882846630638
Aq,Vesijarvi,-186.632288637065
Aq,Vesijarvi,-185.920974103696
Aq,Vesijarvi,-143.154437932368
Aq,Vesijarvi,-216.264867811573
Aq,Vesijarvi,-147.930537055832
Aq,Vesijarvi,-162.811077608064
Aq,Vesijarvi,-170.547156027981
Aq,Vesijarvi,-207.363393445345
Aq,Vesijarvi,-172.354900212416
Aq,Vesijarvi,-177.679159424545
Aq,Vesijarvi,-133.026904244635
Aq,Vesijarvi,-200.082697654224
Aq,Vesijarvi,-184.684944799942
Aq,Vesijarvi,-186.62408731973
Aq,Vesijarvi,-157.870175718715
Aq,Vesijarvi,-171.583163119545
Aq,Vesijarvi,-203.70297778589
Aq,Vesijarvi,-198.931996874176
Aq,Vesijarvi,-140.321099533991
Aq,Vesijarvi,-209.982397669214
Aq,Vesijarvi,-192.720361960859
Aq,Vesijarvi,-172.350762918139
Ter,Vesijarvi,-107.103520398672
Ter,Vesijarvi,-114.125388424151
Ter,Vesijarvi,-93.1814665184044
Ter,Vesijarvi,-128.394971863532
Ter,Vesijarvi,-113.576599421732
Ter,Vesijarvi,-92.487275421716
Ter,Vesijarvi,-101.544650983322
Ter,Vesijarvi,-96.8927461708853
Ter,Vesijarvi,-118.693626190152
Ter,Vesijarvi,-106.65537763437
Ter,Vesijarvi,-100.462960209116
Ter,Vesijarvi,-98.1389462777143
Ter,Vesijarvi,-108.058831590331
Ter,Vesijarvi,-120.56901919457
Ter,Vesijarvi,-110.050855847951
Ter,Vesijarvi,-95.1630412135907
Ter,Vesijarvi,-106.327856695234
Ter,Vesijarvi,-95.336055133296
Ter,Vesijarvi,-93.6060813352073
Ter,Vesijarvi,-95.3518794426646
Ter,Vesijarvi,-92.5439741473111
Ter,Vesijarvi,-107.008281179437
Ter,Vesijarvi,-83.9733349771394
Ter,Vesijarvi,-96.7006362673502
Ter,Vesijarvi,-112.797876909376
Ter,Vesijarvi,-89.1485298619773
Ter,Vesijarvi,-104.417777728242
Ter,Vesijarvi,-88.6142050152854
Ter,Vesijarvi,-120.188118159631
Ter,Vesijarvi,-83.1195122281042
Ter,Vesijarvi,-116.43126899523
Ter,Vesijarvi,-110.526300328793
Ter,Vesijarvi,-117.364990580184
Ter,Vesijarvi,-120.250531419086
Ter,Vesijarvi,-105.12572754259
Ter,Vesijarvi,-87.9375047698782
Ter,Vesijarvi,-114.156410827947
Ter,Vesijarvi,-95.3941372887063
Ter,Vesijarvi,-91.1513455724138
Ter,Vesijarvi,-125.081025463658
Ter,Vesijarvi,-97.9464968831346
Ter,Vesijarvi,-96.0393508621669
Ter,Vesijarvi,-109.783336447823
Ter,Vesijarvi,-89.8563310640425
Ter,Vesijarvi,-120.802344961125
Ter,Vesijarvi,-125.632235335258
Ter,Vesijarvi,-114.088378940658
Ter,Vesijarvi,-117.809913253638
Ter,Vesijarvi,-116.655103542058
Ter,Vesijarvi,-108.418346224993
Ter,Vesijarvi,-104.360147255206
Ter,Vesijarvi,-112.147965839825
Ter,Vesijarvi,-105.395340789141
Ter,Vesijarvi,-115.253697946781
Ter,Vesijarvi,-97.3858801857846
Ter,Vesijarvi,-97.0127569153294
Ter,Vesijarvi,-83.1083736778706
Ter,Vesijarvi,-98.2066713613542
Ter,Vesijarvi,-97.931744837065
Ter,Vesijarvi,-105.116360855806
Ter,Vesijarvi,-120.929659117396
Ter,Vesijarvi,-113.255537964666
Ter,Vesijarvi,-113.01403326662
Ter,Vesijarvi,-100.099317388419
Ter,Vesijarvi,-98.6025194992346
Ter,Vesijarvi,-114.170051477888
Ter,Vesijarvi,-97.3119358192515
Ter,Vesijarvi,-93.1274688866504
Ter,Vesijarvi,-111.708625286654
Ter,Vesijarvi,-113.768813842677
Ter,Vesijarvi,-88.6039739891243
Ter,Vesijarvi,-111.505368778964
Ter,Vesijarvi,-108.553487393874
Ter,Vesijarvi,-118.721026159619
Ter,Vesijarvi,-86.2827504578364
Ter,Vesijarvi,-86.1830257227852
Ter,Vesijarvi,-121.159346456256
Ter,Vesijarvi,-110.699630742689
Ter,Vesijarvi,-93.2236697554888
Ter,Vesijarvi,-101.029438104166
Ter,Vesijarvi,-98.4301630482235
Ter,Vesijarvi,-105.498738418408
Ter,Vesijarvi,-110.792272941288
Ter,Vesijarvi,-99.6377067857733
Ter,Vesijarvi,-93.6032204500746
Ter,Vesijarvi,-95.3890550254944
Ter,Vesijarvi,-110.882464271098
Ter,Vesijarvi,-99.1133331656547
Ter,Vesijarvi,-117.088412920229
Ter,Vesijarvi,-112.517438654298
Ter,Vesijarvi,-98.2557308829226
Ter,Vesijarvi,-117.474437472907
Ter,Vesijarvi,-110.661077704321
Ter,Vesijarvi,-92.8459248125743
Ter,Vesijarvi,-99.7461222089731
Ter,Vesijarvi,-113.732342591718
Ter,Vesijarvi,-103.049205275501
Ter,Vesijarvi,-100.530335268329
Ter,Vesijarvi,-124.477866713377
Ter,Vesijarvi,-110.113076245255
Aq,Viippero,-185.195800392379
Aq,Viippero,-194.504717858926
Aq,Viippero,-207.899749592033
Aq,Viippero,-200.333803630814
Aq,Viippero,-180.8640410114
Aq,Viippero,-178.727730319543
Aq,Viippero,-191.147072974134
Aq,Viippero,-161.383800544145
Aq,Viippero,-138.966987772552
Aq,Viippero,-195.293866381715
Aq,Viippero,-213.924568246436
Aq,Viippero,-195.154540760149
Aq,Viippero,-211.191460227743
Aq,Viippero,-208.035797287636
Aq,Viippero,-179.604360558753
Aq,Viippero,-147.821607516004
Aq,Viippero,-186.028325264319
Aq,Viippero,-164.453490794823
Aq,Viippero,-212.029710338938
Aq,Viippero,-212.296797993223
Aq,Viippero,-211.962978638161
Aq,Viippero,-241.379707130989
Aq,Viippero,-189.781055504521
Aq,Viippero,-187.424280139406
Aq,Viippero,-194.37491214372
Aq,Viippero,-231.739026642754
Aq,Viippero,-159.241936341896
Aq,Viippero,-173.344969318759
Aq,Viippero,-198.378172635621
Aq,Viippero,-196.256014938156
Aq,Viippero,-155.236495075183
Aq,Viippero,-165.553797341162
Aq,Viippero,-209.218531027699
Aq,Viippero,-192.468654945246
Aq,Viippero,-191.050053260799
Aq,Viippero,-148.539774882976
Aq,Viippero,-171.614250440845
Aq,Viippero,-174.594305508598
Aq,Viippero,-202.836146284451
Aq,Viippero,-230.15647248491
Aq,Viippero,-197.304148294904
Aq,Viippero,-211.935925787786
Aq,Viippero,-182.765723900654
Aq,Viippero,-180.460938783234
Aq,Viippero,-170.02018241727
Aq,Viippero,-201.746641841825
Aq,Viippero,-150.265916667838
Aq,Viippero,-232.07793738274
Aq,Viippero,-177.410181896768
Aq,Viippero,-199.012107397607
Aq,Viippero,-200.941216532069
Aq,Viippero,-201.338955099738
Aq,Viippero,-193.668480138283
Aq,Viippero,-203.766222595509
Aq,Viippero,-180.393726445954
Aq,Viippero,-164.411324343602
Aq,Viippero,-249.018272759587
Aq,Viippero,-202.757370823546
Aq,Viippero,-137.301319648146
Aq,Viippero,-173.317041915957
Aq,Viippero,-190.611379471858
Aq,Viippero,-210.316951622748
Aq,Viippero,-187.520107162612
Aq,Viippero,-162.315877689176
Aq,Viippero,-147.550536685947
Aq,Viippero,-174.384073919672
Aq,Viippero,-191.478178255459
Aq,Viippero,-174.053672176476
Aq,Viippero,-211.119502802651
Aq,Viippero,-200.393287662755
Aq,Viippero,-179.81491335103
Aq,Viippero,-199.640689712391
Aq,Viippero,-192.943807837309
Aq,Viippero,-209.489114674388
Aq,Viippero,-215.89002093186
Aq,Viippero,-169.193021585756
Aq,Viippero,-170.62012988312
Aq,Viippero,-207.897150858486
Aq,Viippero,-203.243257208064
Aq,Viippero,-185.482911668562
Aq,Viippero,-215.577096637217
Aq,Viippero,-192.86970817142
Aq,Viippero,-191.709132319401
Aq,Viippero,-161.21823607809
Aq,Viippero,-161.220030129729
Aq,Viippero,-233.219992827319
Aq,Viippero,-205.854434807688
Aq,Viippero,-176.600893875709
Aq,Viippero,-220.109723907466
Aq,Viippero,-205.104536339752
Aq,Viippero,-184.217919779067
Aq,Viippero,-181.141757737138
Aq,Viippero,-138.686212826956
Aq,Viippero,-176.520255122929
Aq,Viippero,-165.13779874322
Aq,Viippero,-150.916638678936
Aq,Viippero,-217.790789989836
Aq,Viippero,-202.161857956045
Aq,Viippero,-158.890165376535
Aq,Viippero,-175.381384923124
Ter,Viippero,-115.528820955702
Ter,Viippero,-143.584048969299
Ter,Viippero,-126.816310521186
Ter,Viippero,-147.814698481234
Ter,Viippero,-126.602595055154
Ter,Viippero,-133.402891176818
Ter,Viippero,-126.645196058816
Ter,Viippero,-120.103887400658
Ter,Viippero,-131.467622570896
Ter,Viippero,-150.812587590362
Ter,Viippero,-134.534768364908
Ter,Viippero,-144.079814456368
Ter,Viippero,-123.283018643569
Ter,Viippero,-120.832343353231
Ter,Viippero,-152.026994062341
Ter,Viippero,-129.983882361164
Ter,Viippero,-115.544679730918
Ter,Viippero,-99.479539323651
Ter,Viippero,-124.868995099457
Ter,Viippero,-131.323255521987
Ter,Viippero,-127.513958418892
Ter,Viippero,-150.240246909534
Ter,Viippero,-143.799329590425
Ter,Viippero,-127.999512198252
Ter,Viippero,-127.265580955096
Ter,Viippero,-132.869386843751
Ter,Viippero,-141.78547204806
Ter,Viippero,-125.288248685562
Ter,Viippero,-124.017465309559
Ter,Viippero,-116.7528570878
Ter,Viippero,-140.156243058991
Ter,Viippero,-132.060283009104
Ter,Viippero,-149.06995108188
Ter,Viippero,-132.775636459978
Ter,Viippero,-130.145804218429
Ter,Viippero,-111.173970922686
Ter,Viippero,-136.177764241169
Ter,Viippero,-145.166278356399
Ter,Viippero,-129.081767867213
Ter,Viippero,-85.2901701422938
Ter,Viippero,-125.225772706256
Ter,Viippero,-111.414362163432
Ter,Viippero,-94.8220065105476
Ter,Viippero,-118.157299089693
Ter,Viippero,-133.174328352027
Ter,Viippero,-140.461747966007
Ter,Viippero,-119.910427621087
Ter,Viippero,-135.661831138984
Ter,Viippero,-114.981685853161
Ter,Viippero,-148.633838220416
Ter,Viippero,-104.575639585579
Ter,Viippero,-115.455302645709
Ter,Viippero,-125.837630048869
Ter,Viippero,-111.206254052497
Ter,Viippero,-137.154104633658
Ter,Viippero,-114.277500214518
Ter,Viippero,-119.66371907104
Ter,Viippero,-128.922411330128
Ter,Viippero,-129.308853935658
Ter,Viippero,-125.42675225501
Ter,Viippero,-119.833534117766
Ter,Viippero,-117.161652288672
Ter,Viippero,-110.287881462326
Ter,Viippero,-131.979815357927
Ter,Viippero,-131.035825107471
Ter,Viippero,-116.733360371173
Ter,Viippero,-122.016071393412
Ter,Viippero,-130.613492866683
Ter,Viippero,-132.953446756235
Ter,Viippero,-128.816959585114
Ter,Viippero,-125.92352964815
Ter,Viippero,-120.618996793761
Ter,Viippero,-143.955813355062
Ter,Viippero,-129.996842963288
Ter,Viippero,-144.202158542937
Ter,Viippero,-130.228845006837
Ter,Viippero,-114.703046389366
Ter,Viippero,-116.419604738044
Ter,Viippero,-143.251344342048
Ter,Viippero,-127.497912248927
Ter,Viippero,-121.421833169715
Ter,Viippero,-123.053506823055
Ter,Viippero,-148.701774487601
Ter,Viippero,-125.35102441795
Ter,Viippero,-127.767866388299
Ter,Viippero,-124.78940890109
Ter,Viippero,-121.790224007601
Ter,Viippero,-119.630553203784
Ter,Viippero,-126.042288324533
Ter,Viippero,-113.944281070466
Ter,Viippero,-113.786614527499
Ter,Viippero,-128.942615666863
Ter,Viippero,-119.165148379179
Ter,Viippero,-119.566002595925
Ter,Viippero,-133.851389117876
Ter,Viippero,-120.321515845733
Ter,Viippero,-106.241541336366
Ter,Viippero,-125.496672045518
Ter,Viippero,-128.40254711644
Ter,Viippero,-129.459943267768
Aq,Viitaanjarvi,-196.484515938045
Aq,Viitaanjarvi,-209.158756575755
Aq,Viitaanjarvi,-190.021462108722
Aq,Viitaanjarvi,-167.817318908156
Aq,Viitaanjarvi,-184.900982508236
Aq,Viitaanjarvi,-229.161084672598
Aq,Viitaanjarvi,-205.146337384945
Aq,Viitaanjarvi,-195.936869322652
Aq,Viitaanjarvi,-179.812229594543
Aq,Viitaanjarvi,-178.71312000763
Aq,Viitaanjarvi,-195.691227659097
Aq,Viitaanjarvi,-207.728864862688
Aq,Viitaanjarvi,-199.942666431567
Aq,Viitaanjarvi,-206.566412765046
Aq,Viitaanjarvi,-219.015044200488
Aq,Viitaanjarvi,-204.957044905676
Aq,Viitaanjarvi,-198.357718355192
Aq,Viitaanjarvi,-180.060257762984
Aq,Viitaanjarvi,-203.244944463951
Aq,Viitaanjarvi,-224.401363279545
Aq,Viitaanjarvi,-222.802164076069
Aq,Viitaanjarvi,-210.679299719421
Aq,Viitaanjarvi,-193.128271140713
Aq,Viitaanjarvi,-149.900302717911
Aq,Viitaanjarvi,-221.201836393689
Aq,Viitaanjarvi,-204.915436557091
Aq,Viitaanjarvi,-196.454238943339
Aq,Viitaanjarvi,-211.870502964289
Aq,Viitaanjarvi,-197.567564516763
Aq,Viitaanjarvi,-178.9178993957
Aq,Viitaanjarvi,-216.923205611036
Aq,Viitaanjarvi,-157.774415024965
Aq,Viitaanjarvi,-203.667835746062
Aq,Viitaanjarvi,-192.790478854277
Aq,Viitaanjarvi,-172.506320236819
Aq,Viitaanjarvi,-192.74909388858
Aq,Viitaanjarvi,-172.61566857887
Aq,Viitaanjarvi,-174.689398675111
Aq,Viitaanjarvi,-255.238350308784
Aq,Viitaanjarvi,-176.903760964911
Aq,Viitaanjarvi,-196.379381420897
Aq,Viitaanjarvi,-194.903276882585
Aq,Viitaanjarvi,-140.247068167884
Aq,Viitaanjarvi,-224.898710042608
Aq,Viitaanjarvi,-184.572866336705
Aq,Viitaanjarvi,-192.912726044159
Aq,Viitaanjarvi,-204.417934505881
Aq,Viitaanjarvi,-215.79181853435
Aq,Viitaanjarvi,-183.894036061665
Aq,Viitaanjarvi,-179.100875354566
Aq,Viitaanjarvi,-227.576717341358
Aq,Viitaanjarvi,-186.075572129417
Aq,Viitaanjarvi,-156.445695667069
Aq,Viitaanjarvi,-168.408146837293
Aq,Viitaanjarvi,-241.569503635481
Aq,Viitaanjarvi,-167.478967538802
Aq,Viitaanjarvi,-171.809699868167
Aq,Viitaanjarvi,-179.710132791235
Aq,Viitaanjarvi,-175.508792273464
Aq,Viitaanjarvi,-189.763644609447
Aq,Viitaanjarvi,-179.028706103519
Aq,Viitaanjarvi,-210.788999767621
Aq,Viitaanjarvi,-182.893206943254
Aq,Viitaanjarvi,-252.287669653534
Aq,Viitaanjarvi,-231.015187098327
Aq,Viitaanjarvi,-202.454103513588
Aq,Viitaanjarvi,-166.145297631993
Aq,Viitaanjarvi,-190.128807431875
Aq,Viitaanjarvi,-186.553468430936
Aq,Viitaanjarvi,-185.258005462241
Aq,Viitaanjarvi,-191.010741065307
Aq,Viitaanjarvi,-209.65669178898
Aq,Viitaanjarvi,-234.167583950694
Aq,Viitaanjarvi,-205.981587353274
Aq,Viitaanjarvi,-213.271467670461
Aq,Viitaanjarvi,-168.432081371317
Aq,Viitaanjarvi,-219.801629479113
Aq,Viitaanjarvi,-202.470969679619
Aq,Viitaanjarvi,-203.367861576634
Aq,Viitaanjarvi,-198.256241286315
Aq,Viitaanjarvi,-216.711303604386
Aq,Viitaanjarvi,-231.949832773669
Aq,Viitaanjarvi,-216.735139266987
Aq,Viitaanjarvi,-232.252577087866
Aq,Viitaanjarvi,-235.309875110523
Aq,Viitaanjarvi,-241.509336116562
Aq,Viitaanjarvi,-178.011395191852
Aq,Viitaanjarvi,-195.068363856447
Aq,Viitaanjarvi,-171.375482425568
Aq,Viitaanjarvi,-177.37051361394
Aq,Viitaanjarvi,-196.371755168595
Aq,Viitaanjarvi,-211.956215703832
Aq,Viitaanjarvi,-224.648748190606
Aq,Viitaanjarvi,-219.189385996685
Aq,Viitaanjarvi,-186.87222703283
Aq,Viitaanjarvi,-199.59459201086
Aq,Viitaanjarvi,-190.974002610361
Aq,Viitaanjarvi,-220.27340044358
Aq,Viitaanjarvi,-236.084091144672
Aq,Viitaanjarvi,-217.031846258173
Ter,Viitaanjarvi,-140.002877707836
Ter,Viitaanjarvi,-131.428737107083
Ter,Viitaanjarvi,-117.403533704377
Ter,Viitaanjarvi,-121.585724594103
Ter,Viitaanjarvi,-143.397268540345
Ter,Viitaanjarvi,-134.660657151773
Ter,Viitaanjarvi,-125.630316685439
Ter,Viitaanjarvi,-142.645970337196
Ter,Viitaanjarvi,-134.294602447824
Ter,Viitaanjarvi,-133.360271967997
Ter,Viitaanjarvi,-127.039900455913
Ter,Viitaanjarvi,-140.76295049758
Ter,Viitaanjarvi,-128.115516551271
Ter,Viitaanjarvi,-123.402168766396
Ter,Viitaanjarvi,-136.838418937069
Ter,Viitaanjarvi,-113.338226850122
Ter,Viitaanjarvi,-141.899195250229
Ter,Viitaanjarvi,-125.722776018555
Ter,Viitaanjarvi,-132.591377349127
Ter,Viitaanjarvi,-120.573757145831
Ter,Viitaanjarvi,-120.636242956591
Ter,Viitaanjarvi,-112.080391539917
Ter,Viitaanjarvi,-130.885888885288
Ter,Viitaanjarvi,-108.906455929911
Ter,Viitaanjarvi,-127.853525267103
Ter,Viitaanjarvi,-145.442296896132
Ter,Viitaanjarvi,-134.45643152993
Ter,Viitaanjarvi,-110.024703794806
Ter,Viitaanjarvi,-124.001852062926
Ter,Viitaanjarvi,-136.456072870597
Ter,Viitaanjarvi,-122.265921031976
Ter,Viitaanjarvi,-120.927328203689
Ter,Viitaanjarvi,-122.396137632118
Ter,Viitaanjarvi,-128.597118295686
Ter,Viitaanjarvi,-105.956514079688
Ter,Viitaanjarvi,-138.629887202559
Ter,Viitaanjarvi,-123.07262785602
Ter,Viitaanjarvi,-123.524998293546
Ter,Viitaanjarvi,-128.725896484132
Ter,Viitaanjarvi,-114.66774859411
Ter,Viitaanjarvi,-124.413867271533
Ter,Viitaanjarvi,-137.195572574846
Ter,Viitaanjarvi,-129.934004989133
Ter,Viitaanjarvi,-114.132168393236
Ter,Viitaanjarvi,-128.395028035547
Ter,Viitaanjarvi,-131.741243859758
Ter,Viitaanjarvi,-131.632076915362
Ter,Viitaanjarvi,-151.748952642457
Ter,Viitaanjarvi,-125.323685645924
Ter,Viitaanjarvi,-137.483540093113
Ter,Viitaanjarvi,-131.995703040893
Ter,Viitaanjarvi,-125.226010392774
Ter,Viitaanjarvi,-129.631882467177
Ter,Viitaanjarvi,-125.444567865656
Ter,Viitaanjarvi,-146.405656539234
Ter,Viitaanjarvi,-132.71582642306
Ter,Viitaanjarvi,-134.960620921063
Ter,Viitaanjarvi,-135.345325003069
Ter,Viitaanjarvi,-134.053798399773
Ter,Viitaanjarvi,-140.417079536287
Ter,Viitaanjarvi,-141.330953064137
Ter,Viitaanjarvi,-144.186259923231
Ter,Viitaanjarvi,-127.032099344604
Ter,Viitaanjarvi,-165.246354835602
Ter,Viitaanjarvi,-124.866282701508
Ter,Viitaanjarvi,-149.251486228792
Ter,Viitaanjarvi,-133.071689198275
Ter,Viitaanjarvi,-112.326098905984
Ter,Viitaanjarvi,-113.247645079805
Ter,Viitaanjarvi,-117.873670188135
Ter,Viitaanjarvi,-129.605869775296
Ter,Viitaanjarvi,-124.776243254464
Ter,Viitaanjarvi,-111.421681314129
Ter,Viitaanjarvi,-131.367225456971
Ter,Viitaanjarvi,-124.688436530199
Ter,Viitaanjarvi,-139.793620452364
Ter,Viitaanjarvi,-131.549522392523
Ter,Viitaanjarvi,-149.811316850541
Ter,Viitaanjarvi,-136.705537653942
Ter,Viitaanjarvi,-123.55746584719
Ter,Viitaanjarvi,-138.928347041918
Ter,Viitaanjarvi,-129.745848503978
Ter,Viitaanjarvi,-121.187987943619
Ter,Viitaanjarvi,-131.012720490369
Ter,Viitaanjarvi,-111.502703454028
Ter,Viitaanjarvi,-118.708700958445
Ter,Viitaanjarvi,-137.074815806764
Ter,Viitaanjarvi,-124.010598474259
Ter,Viitaanjarvi,-126.688482610633
Ter,Viitaanjarvi,-115.995011819175
Ter,Viitaanjarvi,-112.973499490379
Ter,Viitaanjarvi,-132.766008084359
Ter,Viitaanjarvi,-136.399949355568
Ter,Viitaanjarvi,-113.898662303499
Ter,Viitaanjarvi,-116.050930989009
Ter,Viitaanjarvi,-100.361793690852
Ter,Viitaanjarvi,-125.795948478114
Ter,Viitaanjarvi,-113.563878471279
Ter,Viitaanjarvi,-119.817873120246
Ter,Viitaanjarvi,-148.175155404786
Aq,Villikkalanjarvi,-173.949704986191
Aq,Villikkalanjarvi,-203.926785199161
Aq,Villikkalanjarvi,-224.68700116304
Aq,Villikkalanjarvi,-153.365822803653
Aq,Villikkalanjarvi,-194.025431661907
Aq,Villikkalanjarvi,-199.920748687924
Aq,Villikkalanjarvi,-169.256176228065
Aq,Villikkalanjarvi,-170.412530184791
Aq,Villikkalanjarvi,-159.91540395998
Aq,Villikkalanjarvi,-188.251120554164
Aq,Villikkalanjarvi,-190.085327288344
Aq,Villikkalanjarvi,-175.905775474887
Aq,Villikkalanjarvi,-141.594237682826
Aq,Villikkalanjarvi,-194.815355931191
Aq,Villikkalanjarvi,-138.98523171981
Aq,Villikkalanjarvi,-218.62820157009
Aq,Villikkalanjarvi,-127.689983089952
Aq,Villikkalanjarvi,-180.867838880845
Aq,Villikkalanjarvi,-207.665549997012
Aq,Villikkalanjarvi,-174.100159196373
Aq,Villikkalanjarvi,-173.932574160195
Aq,Villikkalanjarvi,-174.822249091146
Aq,Villikkalanjarvi,-191.33590770374
Aq,Villikkalanjarvi,-197.678948820774
Aq,Villikkalanjarvi,-230.686264212679
Aq,Villikkalanjarvi,-182.012675798819
Aq,Villikkalanjarvi,-196.956577006892
Aq,Villikkalanjarvi,-205.414184054118
Aq,Villikkalanjarvi,-130.703930645986
Aq,Villikkalanjarvi,-205.030896167241
Aq,Villikkalanjarvi,-207.810220108574
Aq,Villikkalanjarvi,-155.568660418591
Aq,Villikkalanjarvi,-181.504159287839
Aq,Villikkalanjarvi,-186.190974007713
Aq,Villikkalanjarvi,-200.252369571516
Aq,Villikkalanjarvi,-219.012773551576
Aq,Villikkalanjarvi,-183.089569279579
Aq,Villikkalanjarvi,-215.804029484304
Aq,Villikkalanjarvi,-195.593036706278
Aq,Villikkalanjarvi,-151.530719495037
Aq,Villikkalanjarvi,-170.59143044696
Aq,Villikkalanjarvi,-191.822891759624
Aq,Villikkalanjarvi,-165.938022539495
Aq,Villikkalanjarvi,-178.624169601417
Aq,Villikkalanjarvi,-170.527799492279
Aq,Villikkalanjarvi,-151.297159686331
Aq,Villikkalanjarvi,-226.151965848983
Aq,Villikkalanjarvi,-181.86986219815
Aq,Villikkalanjarvi,-171.344668575159
Aq,Villikkalanjarvi,-195.913404710898
Aq,Villikkalanjarvi,-162.727022349915
Aq,Villikkalanjarvi,-187.568564703442
Aq,Villikkalanjarvi,-186.659426307006
Aq,Villikkalanjarvi,-216.785645089445
Aq,Villikkalanjarvi,-147.245208450648
Aq,Villikkalanjarvi,-163.111420356216
Aq,Villikkalanjarvi,-194.570543835674
Aq,Villikkalanjarvi,-187.787257597278
Aq,Villikkalanjarvi,-199.770486330394
Aq,Villikkalanjarvi,-218.229051184952
Aq,Villikkalanjarvi,-169.646152500269
Aq,Villikkalanjarvi,-202.879388694185
Aq,Villikkalanjarvi,-192.881730228092
Aq,Villikkalanjarvi,-152.480838970861
Aq,Villikkalanjarvi,-195.576977506631
Aq,Villikkalanjarvi,-198.870287034372
Aq,Villikkalanjarvi,-147.09001462826
Aq,Villikkalanjarvi,-180.060291467081
Aq,Villikkalanjarvi,-180.06595707757
Aq,Villikkalanjarvi,-189.531975384652
Aq,Villikkalanjarvi,-184.821976884148
Aq,Villikkalanjarvi,-185.65558537955
Aq,Villikkalanjarvi,-225.543821652051
Aq,Villikkalanjarvi,-173.331758983808
Aq,Villikkalanjarvi,-165.243936509334
Aq,Villikkalanjarvi,-209.281858799646
Aq,Villikkalanjarvi,-206.294718485959
Aq,Villikkalanjarvi,-189.326476009058
Aq,Villikkalanjarvi,-166.909385970789
Aq,Villikkalanjarvi,-196.026709627099
Aq,Villikkalanjarvi,-236.90774777147
Aq,Villikkalanjarvi,-177.504714891266
Aq,Villikkalanjarvi,-210.993521173126
Aq,Villikkalanjarvi,-204.888679277661
Aq,Villikkalanjarvi,-202.311058121754
Aq,Villikkalanjarvi,-182.669634415923
Aq,Villikkalanjarvi,-190.315906805965
Aq,Villikkalanjarvi,-180.426276589937
